주차,순위,곡명,아티스트,앨범,좋아요,이미지URL
05.20~05.26,68.0,Baddie,IVE (아이브),I'VE MINE,78826,https://cdnimg.melon.co.kr/cm2/album/images/113/33/459/11333459_20231013103537_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,69.0,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,78933,https://cdnimg.melon.co.kr/cm2/album/images/112/15/072/11215072_20230331123824_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,70.0,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],81405,https://cdnimg.melon.co.kr/cm2/album/images/113/39/556/11339556_20231005170424_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,71.0,심(心),DK(디셈버),심(心),94204,https://cdnimg.melon.co.kr/cm2/album/images/111/80/278/11180278_20230217160723_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,72.0,Girls Never Die,tripleS (트리플에스),〈ASSEMBLE24〉,69627,https://cdnimg.melon.co.kr/cm2/album/images/114/82/512/11482512_20240507163129_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,73.0,Impossible,RIIZE,RIIZING - The 1st Mini Album,65028,https://cdnimg.melon.co.kr/cm2/album/images/114/56/179/11456179_20240617152303_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,74.0,청혼하지 않을 이유를 못 찾았어,이무진,청혼하지 않을 이유를 못 찾았어,68319,https://cdnimg.melon.co.kr/cm2/album/images/114/55/285/11455285_20240401151801_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,75.0,모래 알갱이,임영웅,모래 알갱이,73981,https://cdnimg.melon.co.kr/cm2/album/images/112/58/233/11258233_20230605094802_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,76.0,Siren,RIIZE,RIIZING - The 1st Mini Album,76440,https://cdnimg.melon.co.kr/cm2/album/images/114/56/179/11456179_20240617152303_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,77.0,Dynamite,방탄소년단,Dynamite (DayTime Version),466991,https://cdnimg.melon.co.kr/cm2/album/images/104/79/150/10479150_20200918102847_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,78.0,봄날,방탄소년단,YOU NEVER WALK ALONE,509369,https://cdnimg.melon.co.kr/cm/album/images/100/37/969/10037969_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,79.0,Super Lady,i-dle (아이들),2,42448,https://cdnimg.melon.co.kr/cm2/album/images/114/02/655/11402655_20240129121016_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,80.0,Kitsch,IVE (아이브),I've IVE,166295,https://cdnimg.melon.co.kr/cm2/album/images/112/11/297/11211297_20230410151046_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,81.0,청춘찬가,세븐틴 (SEVENTEEN),SEVENTEEN BEST ALBUM ‘17 IS RIGHT HERE',91231,https://cdnimg.melon.co.kr/cm2/album/images/114/75/360/11475360_20240426141100_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,82.0,다시 만날 수 있을까,임영웅,IM HERO,102308,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,83.0,온기,임영웅,온기,50690,https://cdnimg.melon.co.kr/cm2/album/images/114/81/211/11481211_20240503151321_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,84.0,혹시 세상에 혼자 남겨진 것 같다면,우디 (Woody),When You Alone,32084,https://cdnimg.melon.co.kr/cm2/album/images/114/59/193/11459193_20240405152812_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,85.0,후라이의 꿈,AKMU (악뮤),Love Lee,141207,https://cdnimg.melon.co.kr/cm2/album/images/113/09/190/11309190_20230818161008_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,86.0,멈춰줘,헤이즈 (Heize),눈물의 여왕 OST Part.3,30934,https://cdnimg.melon.co.kr/cm2/album/images/114/43/908/11443908_20240315134108_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,87.0,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,183575,https://cdnimg.melon.co.kr/cm2/album/images/104/12/319/10412319_20200403103006_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,88.0,WAY 4 LUV,PLAVE,ASTERUM : 134-1,82542,https://cdnimg.melon.co.kr/cm2/album/images/114/27/101/11427101_20240223153059_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,89.0,Do or Die,임영웅,Do or Die,54277,https://cdnimg.melon.co.kr/cm2/album/images/113/40/391/11340391_20231006154621_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,90.0,무지개,임영웅,IM HERO,87129,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,91.0,London Boy,임영웅,Polaroid,72250,https://cdnimg.melon.co.kr/cm2/album/images/111/02/375/11102375_20221115101140_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,92.0,Home,임영웅,온기,52023,https://cdnimg.melon.co.kr/cm2/album/images/114/81/211/11481211_20240503151321_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,93.0,음악의 신,세븐틴 (SEVENTEEN),SEVENTEEN 11th Mini Album ‘SEVENTEENTH HEAVEN',107785,https://cdnimg.melon.co.kr/cm2/album/images/113/48/980/11348980_20231020173557_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,94.0,Run Run,이클립스 (ECLIPSE),선재 업고 튀어 OST Part 1,47174,https://cdnimg.melon.co.kr/cm2/album/images/114/59/325/11459325_20240405171054_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,95.0,Polaroid,임영웅,Polaroid,62837,https://cdnimg.melon.co.kr/cm2/album/images/111/02/375/11102375_20221115101140_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,96.0,꿈결같아서,민니 (MINNIE),선재 업고 튀어 OST Part 3,46708,https://cdnimg.melon.co.kr/cm2/album/images/114/65/323/11465323_20240415144958_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,97.0,좋아해요,폴킴,눈물의 여왕 OST Part.6,26278,https://cdnimg.melon.co.kr/cm2/album/images/114/59/196/11459196_20240405153600_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,98.0,인생찬가,임영웅,IM HERO,64660,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,99.0,해요 (2022),#안녕,해요 (2022),109735,https://cdnimg.melon.co.kr/cm2/album/images/109/75/276/10975276_20220603165713_500.jpg/melon/resize/48/quality/80/optimize
05.20~05.26,100.0,별 떨어진다 (I Do),도경수(D.O.),기대 - The 2nd Mini Album,113297,https://cdnimg.melon.co.kr/cm2/album/images/113/23/044/11323044_20230918120653_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,1.0,Supernova,aespa,Armageddon - The 1st Album,186523,https://cdnimg.melon.co.kr/cm2/album/images/114/87/023/11487023_20240527154018_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,2.0,How Sweet,NewJeans,How Sweet,155693,https://cdnimg.melon.co.kr/cm2/album/images/114/75/749/11475749_20240524105642_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,3.0,SPOT! (feat. JENNIE),지코 (ZICO),SPOT!,129288,https://cdnimg.melon.co.kr/cm2/album/images/114/74/894/11474894_20240426103349_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,4.0,Bubble Gum,NewJeans,How Sweet,120727,https://cdnimg.melon.co.kr/cm2/album/images/114/75/749/11475749_20240524105642_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,5.0,해야 (HEYA),IVE (아이브),IVE SWITCH,93766,https://cdnimg.melon.co.kr/cm2/album/images/114/75/530/11475530_20240430093854_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,6.0,고민중독,QWER,1st Mini Album 'MANITO',154050,https://cdnimg.melon.co.kr/cm2/album/images/114/54/681/11454681_20240328174504_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,7.0,소나기,이클립스 (ECLIPSE),선재 업고 튀어 OST Part 1,191604,https://cdnimg.melon.co.kr/cm2/album/images/114/59/325/11459325_20240405171054_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,8.0,Magnetic,아일릿(ILLIT),SUPER REAL ME,141949,https://cdnimg.melon.co.kr/cm2/album/images/114/50/069/11450069_20240325110702_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,9.0,나는 아픈 건 딱 질색이니까,i-dle (아이들),2,174340,https://cdnimg.melon.co.kr/cm2/album/images/114/02/655/11402655_20240129121016_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,10.0,첫 만남은 계획대로 되지 않아,TWS (투어스),TWS 1st Mini Album ‘Sparkling Blue’,169142,https://cdnimg.melon.co.kr/cm2/album/images/113/91/902/11391902_20250922111638_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,11.0,미안해 미워해 사랑해,Crush,눈물의 여왕 OST Part.4,113117,https://cdnimg.melon.co.kr/cm2/album/images/114/49/278/11449278_20240322170237_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,12.0,Armageddon,aespa,Armageddon - The 1st Album,96750,https://cdnimg.melon.co.kr/cm2/album/images/114/87/023/11487023_20240527154018_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,13.0,천상연,이창섭,천상연 (웹툰 '선녀외전' X 이창섭 (LEE CHANGSUB)),141861,https://cdnimg.melon.co.kr/cm2/album/images/114/21/941/11421941_20240220105008_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,14.0,한 페이지가 될 수 있게,DAY6 (데이식스),The Book of Us : Gravity,363979,https://cdnimg.melon.co.kr/cm/album/images/103/07/346/10307346_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,15.0,SHEESH,BABYMONSTER,BABYMONS7ER,68653,https://cdnimg.melon.co.kr/cm2/album/images/114/54/802/11454802_20240401174250_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,16.0,예뻤어,DAY6 (데이식스),Every DAY6 February,378010,https://cdnimg.melon.co.kr/cm/album/images/100/36/099/10036099_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,17.0,Love wins all,아이유,The Winning,219176,https://cdnimg.melon.co.kr/cm2/album/images/114/04/142/11404142_20240220141548_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,18.0,밤양갱,비비 (BIBI),밤양갱,152663,https://cdnimg.melon.co.kr/cm2/album/images/114/15/997/11415997_20240226162412_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,19.0,에피소드,이무진,에피소드,137890,https://cdnimg.melon.co.kr/cm2/album/images/113/82/987/11382987_20231212165916_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,20.0,비의 랩소디,임재현,비의 랩소디,107694,https://cdnimg.melon.co.kr/cm2/album/images/113/76/816/11376816_20231201120653_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,21.0,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',313733,https://cdnimg.melon.co.kr/cm2/album/images/110/11/565/11011565_20220801102637_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,22.0,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),166074,https://cdnimg.melon.co.kr/cm2/album/images/113/05/759/11305759_20230814111006_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,23.0,To. X,태연 (TAEYEON),To. X - The 5th Mini Album,178215,https://cdnimg.melon.co.kr/cm2/album/images/113/72/896/11372896_20231127104957_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,24.0,Drama,aespa,Drama - The 4th Mini Album,111661,https://cdnimg.melon.co.kr/cm2/album/images/113/62/544/11362544_20231110142622_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,25.0,Welcome to the Show,DAY6 (데이식스),Fourever,193266,https://cdnimg.melon.co.kr/cm2/album/images/114/44/397/11444397_20240318115810_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,26.0,MAESTRO,세븐틴 (SEVENTEEN),SEVENTEEN BEST ALBUM ‘17 IS RIGHT HERE',89452,https://cdnimg.melon.co.kr/cm2/album/images/114/75/360/11475360_20240426141100_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,27.0,I AM,IVE (아이브),I've IVE,235305,https://cdnimg.melon.co.kr/cm2/album/images/112/11/297/11211297_20230410151046_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,28.0,헤어지자 말해요,박재정,1집 Alone,191748,https://cdnimg.melon.co.kr/cm2/album/images/112/27/533/11227533_20230419162238_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,29.0,ETA,NewJeans,NewJeans 2nd EP 'Get Up',147535,https://cdnimg.melon.co.kr/cm2/album/images/112/81/456/11281456_20230706180841_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,30.0,Super Shy,NewJeans,NewJeans 2nd EP 'Get Up',180188,https://cdnimg.melon.co.kr/cm2/album/images/112/81/456/11281456_20230706180841_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,31.0,EASY,LE SSERAFIM (르세라핌),EASY,75879,https://cdnimg.melon.co.kr/cm2/album/images/114/07/156/11407156_20240219142535_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,32.0,그랬나봐,유회승 (엔플라잉),선재 업고 튀어 OST Part 6,47529,https://cdnimg.melon.co.kr/cm2/album/images/114/80/740/11480740_20240503112506_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,33.0,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,235557,https://cdnimg.melon.co.kr/cm2/album/images/107/35/654/10735654_20211008114339_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,34.0,사랑인가 봐,멜로망스,사랑인가 봐 (사내맞선 OST 스페셜 트랙),233070,https://cdnimg.melon.co.kr/cm2/album/images/108/71/162/10871162_20220217162422_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,35.0,Seven (feat. Latto) - Clean Ver.,정국,Seven (feat. Latto) - Clean Ver.,228047,https://cdnimg.melon.co.kr/cm2/album/images/112/86/070/11286070_20230713181059_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,36.0,Ditto,NewJeans,NewJeans 'OMG',309877,https://cdnimg.melon.co.kr/cm2/album/images/111/27/145/11127145_20231213133532_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,37.0,Smart,LE SSERAFIM (르세라핌),EASY,54166,https://cdnimg.melon.co.kr/cm2/album/images/114/07/156/11407156_20240219142535_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,38.0,인사,범진,인사,158715,https://cdnimg.melon.co.kr/cm2/album/images/108/21/699/10821699_20231205103724_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,39.0,너의 모든 순간,성시경,별에서 온 그대 OST Part.7,316469,https://cdnimg.melon.co.kr/cm/album/images/022/32/505/2232505_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,40.0,봄눈,10CM,선재 업고 튀어 OST Part 8,68154,https://cdnimg.melon.co.kr/cm2/album/images/114/87/566/11487566_20240513144509_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,41.0,Spicy,aespa,MY WORLD - The 3rd Mini Album,149038,https://cdnimg.melon.co.kr/cm2/album/images/112/36/264/11236264_20230508184331_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,42.0,슬픈 초대장,순순희(지환),슬픈 초대장,76942,https://cdnimg.melon.co.kr/cm2/album/images/113/86/568/11386568_20231218192452_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,43.0,Perfect Night,LE SSERAFIM (르세라핌),Perfect Night,124829,https://cdnimg.melon.co.kr/cm2/album/images/113/52/904/11352904_20231027101104_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,44.0,Midas Touch,KISS OF LIFE,Midas Touch,57571,https://cdnimg.melon.co.kr/cm2/album/images/114/56/219/11456219_20240402171009_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,45.0,MANIAC,VIVIZ (비비지),The 4th Mini Album 'VERSUS',72937,https://cdnimg.melon.co.kr/cm2/album/images/113/56/868/11356868_20231101160655_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,46.0,Lucky Girl Syndrome,아일릿(ILLIT),SUPER REAL ME,61544,https://cdnimg.melon.co.kr/cm2/album/images/114/50/069/11450069_20240325110702_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,47.0,Love 119,RIIZE,Love 119,134825,https://cdnimg.melon.co.kr/cm2/album/images/113/94/065/11394065_20240104151541_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,48.0,Attention,NewJeans,NewJeans 1st EP 'New Jeans',259475,https://cdnimg.melon.co.kr/cm2/album/images/110/11/565/11011565_20220801102637_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,49.0,Girls Never Die,tripleS (트리플에스),〈ASSEMBLE24〉,69627,https://cdnimg.melon.co.kr/cm2/album/images/114/82/512/11482512_20240507163129_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,50.0,OMG,NewJeans,NewJeans 'OMG',224866,https://cdnimg.melon.co.kr/cm2/album/images/111/27/145/11127145_20231213133532_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,51.0,사막에서 꽃을 피우듯,우디 (Woody),사막에서 꽃을 피우듯,113929,https://cdnimg.melon.co.kr/cm2/album/images/112/85/867/11285867_20230713162404_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,52.0,퀸카 (Queencard),i-dle (아이들),I feel,151501,https://cdnimg.melon.co.kr/cm2/album/images/112/40/232/11240232_20230509151820_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,53.0,Accendio,IVE (아이브),IVE SWITCH,53090,https://cdnimg.melon.co.kr/cm2/album/images/114/75/530/11475530_20240430093854_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,54.0,Love Lee,AKMU (악뮤),Love Lee,133062,https://cdnimg.melon.co.kr/cm2/album/images/113/09/190/11309190_20230818161008_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,55.0,주저하는 연인들을 위해,잔나비,전설,451650,https://cdnimg.melon.co.kr/cm/album/images/102/60/858/10260858_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,56.0,사건의 지평선,윤하 (YOUNHA),YOUNHA 6th Album Repackage 'END THEORY : Final Edition',341129,https://cdnimg.melon.co.kr/cm2/album/images/109/03/868/10903868_20220330103544_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,57.0,꿈,태연 (TAEYEON),웰컴투 삼달리 OST Part.3,57103,https://cdnimg.melon.co.kr/cm2/album/images/113/85/577/11385577_20231215144114_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,58.0,청혼하지 않을 이유를 못 찾았어,이무진,청혼하지 않을 이유를 못 찾았어,68319,https://cdnimg.melon.co.kr/cm2/album/images/114/55/285/11455285_20240401151801_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,59.0,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album 'SECOND WIND',213223,https://cdnimg.melon.co.kr/cm2/album/images/111/66/539/11166539_20230207143921_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,60.0,우리들의 블루스,임영웅,IM HERO,124331,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,61.0,홀씨,아이유,The Winning,63937,https://cdnimg.melon.co.kr/cm2/album/images/114/04/142/11404142_20240220141548_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,62.0,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,438621,https://cdnimg.melon.co.kr/cm/album/images/101/49/492/10149492_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,63.0,LOVE DIVE,IVE (아이브),LOVE DIVE,261338,https://cdnimg.melon.co.kr/cm2/album/images/109/09/179/10909179_20220405103521_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,64.0,Get A Guitar,RIIZE,Get A Guitar,121512,https://cdnimg.melon.co.kr/cm2/album/images/113/09/832/11309832_20230904111501_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,65.0,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,491265,https://cdnimg.melon.co.kr/cm2/album/images/103/31/947/10331947_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,66.0,취중고백,김민석 (멜로망스),취중고백,204003,https://cdnimg.melon.co.kr/cm2/album/images/108/16/959/10816959_20211217144957_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,67.0,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",107396,https://cdnimg.melon.co.kr/cm2/album/images/112/80/645/11280645_20230705152407_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,68.0,다정히 내 이름을 부르면,경서예지,다정히 내 이름을 부르면 (경서예지 x 전건호),220753,https://cdnimg.melon.co.kr/cm2/album/images/106/10/525/10610525_20210518143433_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,69.0,그대가 내 안에 박혔다(그내박),순순희(기태),그대가 내 안에 박혔다(그내박),54219,https://cdnimg.melon.co.kr/cm2/album/images/111/54/218/11154218_20230120135907_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,70.0,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,78933,https://cdnimg.melon.co.kr/cm2/album/images/112/15/072/11215072_20230331123824_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,71.0,손오공,세븐틴 (SEVENTEEN),SEVENTEEN 10th Mini Album ‘FML',192793,https://cdnimg.melon.co.kr/cm2/album/images/112/29/537/11229537_20230421170444_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,72.0,Run Run,이클립스 (ECLIPSE),선재 업고 튀어 OST Part 1,47174,https://cdnimg.melon.co.kr/cm2/album/images/114/59/325/11459325_20240405171054_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,73.0,심(心),DK(디셈버),심(心),94204,https://cdnimg.melon.co.kr/cm2/album/images/111/80/278/11180278_20230217160723_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,74.0,You & Me,제니 (JENNIE),JENNIE Special Single [You & Me],81405,https://cdnimg.melon.co.kr/cm2/album/images/113/39/556/11339556_20231005170424_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,75.0,Baddie,IVE (아이브),I'VE MINE,78826,https://cdnimg.melon.co.kr/cm2/album/images/113/33/459/11333459_20231013103537_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,76.0,모래 알갱이,임영웅,모래 알갱이,73981,https://cdnimg.melon.co.kr/cm2/album/images/112/58/233/11258233_20230605094802_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,77.0,Impossible,RIIZE,RIIZING - The 1st Mini Album,65028,https://cdnimg.melon.co.kr/cm2/album/images/114/56/179/11456179_20240617152303_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,78.0,Dynamite,방탄소년단,Dynamite (DayTime Version),466991,https://cdnimg.melon.co.kr/cm2/album/images/104/79/150/10479150_20200918102847_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,79.0,온기,임영웅,온기,50690,https://cdnimg.melon.co.kr/cm2/album/images/114/81/211/11481211_20240503151321_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,80.0,Kitsch,IVE (아이브),I've IVE,166295,https://cdnimg.melon.co.kr/cm2/album/images/112/11/297/11211297_20230410151046_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,81.0,Siren,RIIZE,RIIZING - The 1st Mini Album,76440,https://cdnimg.melon.co.kr/cm2/album/images/114/56/179/11456179_20240617152303_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,82.0,봄날,방탄소년단,YOU NEVER WALK ALONE,509369,https://cdnimg.melon.co.kr/cm/album/images/100/37/969/10037969_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,83.0,Super Lady,i-dle (아이들),2,42448,https://cdnimg.melon.co.kr/cm2/album/images/114/02/655/11402655_20240129121016_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,84.0,다시 만날 수 있을까,임영웅,IM HERO,102308,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,85.0,청춘찬가,세븐틴 (SEVENTEEN),SEVENTEEN BEST ALBUM ‘17 IS RIGHT HERE',91231,https://cdnimg.melon.co.kr/cm2/album/images/114/75/360/11475360_20240426141100_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,86.0,꿈결같아서,민니 (MINNIE),선재 업고 튀어 OST Part 3,46708,https://cdnimg.melon.co.kr/cm2/album/images/114/65/323/11465323_20240415144958_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,87.0,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,183575,https://cdnimg.melon.co.kr/cm2/album/images/104/12/319/10412319_20200403103006_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,88.0,WAY 4 LUV,PLAVE,ASTERUM : 134-1,82542,https://cdnimg.melon.co.kr/cm2/album/images/114/27/101/11427101_20240223153059_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,89.0,혹시 세상에 혼자 남겨진 것 같다면,우디 (Woody),When You Alone,32084,https://cdnimg.melon.co.kr/cm2/album/images/114/59/193/11459193_20240405152812_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,90.0,Do or Die,임영웅,Do or Die,54277,https://cdnimg.melon.co.kr/cm2/album/images/113/40/391/11340391_20231006154621_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,91.0,후라이의 꿈,AKMU (악뮤),Love Lee,141207,https://cdnimg.melon.co.kr/cm2/album/images/113/09/190/11309190_20230818161008_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,92.0,Home,임영웅,온기,52023,https://cdnimg.melon.co.kr/cm2/album/images/114/81/211/11481211_20240503151321_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,93.0,무지개,임영웅,IM HERO,87129,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,94.0,London Boy,임영웅,Polaroid,72250,https://cdnimg.melon.co.kr/cm2/album/images/111/02/375/11102375_20221115101140_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,95.0,멈춰줘,헤이즈 (Heize),눈물의 여왕 OST Part.3,30934,https://cdnimg.melon.co.kr/cm2/album/images/114/43/908/11443908_20240315134108_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,96.0,Polaroid,임영웅,Polaroid,62837,https://cdnimg.melon.co.kr/cm2/album/images/111/02/375/11102375_20221115101140_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,97.0,인생찬가,임영웅,IM HERO,64660,https://cdnimg.melon.co.kr/cm2/album/images/109/23/444/10923444_20220502140600_500.jpg/melon/resize/48/quality/80/optimize
05.27~06.02,98.0,해요 (2022),#안녕,해요 (2022),109735,https://cdnimg.melon.co.kr/cm2/album/images/109/75/276/10975276_20220603165713_500.jpg/melon/resize/48/quality/80/optimize
